Frontiers in genetics,0.15846666666666667,0.09494999999999999,
Frontiers in immunology,0.1271,0.11309090909090909,
Frontiers in medicine,0.1233,0.12362307692307692,
Frontiers in microbiology,,0.11221428571428571,
Frontiers in molecular biosciences,,0.14931818181818182,
Frontiers in molecular medicine,,0.05,
Frontiers in nutrition,,0.07773333333333333,
Frontiers in oncology,0.09569032258064517,0.10907207792207793,
Frontiers in oral health,0.1208,,
Frontiers in pediatrics,0.1219,,
Frontiers in pharmacology,0.12535,0.10708857142857142,
Frontiers in public health,0.0139,0.14793333333333333,
Frontiers in surgery,,0.0007,
Frontiers in veterinary science,,0.04795,
Frontiers of medicine,,0.022166666666666668,
Functional & integrative genomics,,0.0964,
Fundamental research,,0.0096,
Future medicinal chemistry,,0.17745,
"Future oncology (London, England)",,0.09027391304347825,
Future science OA,,0.1341,
Gan to kagaku ryoho. Cancer & chemotherapy,0.09250000000000001,0.08463333333333334,
Gastric cancer : official journal of the International Gastric Cancer Association and the Japanese Gastric Cancer Association,,0.1106,
Gastroenterology,,0.10583333333333333,
Gastroenterology & hepatology,,0.1475,
Gastroenterology clinics of North America,,0.1746,
Geburtshilfe und Frauenheilkunde,,0.0289,
"Gels (Basel, Switzerland)",,0.13760000000000003,
Gene,,0.10975,
Genes,,0.06456666666666666,
Genes & diseases,,0.13664285714285715,
Genes & genomics,,0.16155,
Genes and immunity,,0.083275,
Genetic testing and molecular biomarkers,,0.0955,
Genome biology,,0.1818,
Genome medicine,,0.1675333333333333,
"Genomics, proteomics & bioinformatics",,0.1894,
Gland surgery,,0.0818,
Global public health,,0.023,
Global spine journal,,0.1412,
Gut,,0.14788333333333334,
Gut microbes,,0.11795,
Gut pathogens,,0.1716,
Gynecologic oncology,,0.11707777777777778,
Gynecologic oncology reports,,0.13768571428571427,
Gynecology and minimally invasive therapy,,0.1066,
HCA healthcare journal of medicine,,0.209,
HLA,,0.09275,
HNO,,0.1293,
HPB : the official journal of the International Hepato Pancreato Biliary Association,,0.24595,
Haematologica,,-0.051775,
Hamostaseologie,,0.06495000000000001,
Head & neck,,0.08280000000000001,
Health and social care delivery research,,0.0732,
Health economics review,,0.0923,
Health science reports,,0.0811,
"Healthcare (Basel, Switzerland)",,0.08145000000000001,
Heart failure reviews,,0.1715,
Helicobacter,,0.2013,
Heliyon,,0.12397777777777777,
HemaSphere,,0.0144,
Hematological oncology,,0.11745555555555555,
"Hematology (Amsterdam, Netherlands)",,0.15856666666666666,
Hematology/oncology clinics of North America,,0.09573333333333334,
Hepatic oncology,0.2667,,
Hepatobiliary & pancreatic diseases international : HBPD INT,,0.2694,
"Hepatology (Baltimore, Md.)",,0.17325,
Hepatology communications,,0.12451666666666666,
Hepatology international,,0.1389,
Hereditas,,0.19068333333333332,
Histology and histopathology,,0.0931,
Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et metabolisme,,0.30045,
Human antibodies,,0.1064,
Human gene therapy,,0.10146666666666666,
Human genomics,,0.1668,
Human immunology,,0.13628,
Human mutation,,0.1008,
Human pathology,,0.0907,
"Human reproduction (Oxford, England)",,0.085,
Human vaccines & immunotherapeutics,,0.1086265306122449,
IEEE journal of biomedical and health informatics,,0.0058,
IEEE transactions on bio-medical engineering,,0.0571,
IET systems biology,,0.17165,
IJU case reports,,0.278,
IUBMB life,,0.1055,
Ideggyogyaszati szemle,,0.135,
Immune network,,0.08995,
Immunity,,0.03359583333333333,
"Immunity, inflammation and disease",,0.17672500000000002,
Immuno-oncology technology,,0.07626,
ImmunoHorizons,,0.1907,
ImmunoTargets and therapy,,0.13193333333333335,
Immunobiology,,0.09205,
Immunologic research,,0.12731666666666666,
Immunological investigations,,0.11,
Immunological medicine,,0.09225,
Immunological reviews,,0.0926,
Immunology,,0.051128571428571426,
Immunology and allergy clinics of North America,,0.1216,
Immunology and cell biology,,0.171025,
Immunology letters,,0.097,
"Immunometabolism (Cobham, Surrey)",,0.0394,
Immunopharmacology and immunotoxicology,,0.08595,
Immunotherapy,,0.08013846153846153,
Immunotherapy advances,,0.1341,
Implementation science : IS,,0.0724,
"In vivo (Athens, Greece)",,0.09745,
Indian journal of cancer,,0.1705,
Indian journal of clinical biochemistry : IJCB,,0.14250000000000002,
"Indian journal of dermatology, venereology and leprology",,0.1673,
Indian journal of medical microbiology,,0.0511,
Indian journal of microbiology,,0.112,
Indian journal of ophthalmology,,0.14,
Indian journal of pathology & microbiology,,0.1011,
Indian journal of pharmacology,,0.0484,
Indian journal of thoracic and cardiovascular surgery,,0.0988,
Indian journal of urology : IJU : journal of the Urological Society of India,,0.1077,
Infection and immunity,,0.0747,
Infectious agents and cancer,,0.0949,
Infectious disease reports,,0.0639,
Inflammation research : official journal of the European Histamine Research Society ... [et al.],,0.0801,
Inflammatory bowel diseases,,0.1298,
Inflammopharmacology,,0.12065000000000001,
"Innere Medizin (Heidelberg, Germany)",,0.1145,
Innovation (Cambridge (Mass.)),,0.0486,
Innovative surgical sciences,,0.15705000000000002,
Insights into imaging,,0.1018,
Integrative cancer therapies,,0.0629,
Interactive journal of medical research,,0.1401,
"Interdisciplinary sciences, computational life sciences",,0.15235,
"Internal medicine (Tokyo, Japan)",,0.06783333333333334,
Internal medicine journal,,0.153825,
International dental journal,,0.0577,
International immunology,,0.057133333333333335,
International immunopharmacology,,0.11773709677419354,
International journal for equity in health,,0.0892,
International journal of biological macromolecules,,0.13663260869565216,
International journal of biological sciences,,0.08893636363636365,
International journal of cancer,,0.14123529411764704,
International journal of clinical and experimental pathology,,0.066,
International journal of clinical and health psychology : IJCHP,,0.1405,
International journal of clinical oncology,,0.1101,
International journal of colorectal disease,,0.0228,
International journal of community based nursing and midwifery,,0.0512,
International journal of dermatology,,0.2502,
International journal of environmental research and public health,0.1383,0.0352,
International journal of general medicine,,0.099,
International journal of genomics,,0.130825,
International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,,0.1058,
International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,,0.08843,
International journal of hematology,,0.0946,
International journal of hematology-oncology and stem cell research,,0.26145,
"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",,0.0604,
International journal of immunopathology and pharmacology,,0.074425,
International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,0.1456,
International journal of laboratory hematology,,0.1068,
International journal of medical informatics,,0.1066,
International journal of medical sciences,,0.09524285714285714,
International journal of medicinal mushrooms,,0.0499,
International journal of molecular and cellular medicine,,0.1431,
International journal of molecular medicine,,0.0751,
International journal of molecular sciences,,0.1194111111111111,
International journal of nanomedicine,,0.1337730769230769,
International journal of oncology,,0.0829,
International journal of oral and maxillofacial surgery,,0.0401,
International journal of pharmaceutics,,0.14634,
International journal of psychiatry in medicine,,0.0972,
International journal of radiation biology,,-0.0028,
"International journal of radiation oncology, biology, physics",,0.0747,
International journal of rheumatic diseases,,0.2621,
"International journal of surgery (London, England)",,0.08772777777777778,
International journal of surgery case reports,,0.09316666666666668,
International journal of surgical pathology,,0.0029,
International journal of urology : official journal of the Japanese Urological Association,,0.18606666666666669,
International review of cell and molecular biology,,0.11103333333333333,
International reviews of immunology,,0.0827,
International urology and nephrology,,0.0522,
Interventional radiology (Higashimatsuyama-shi (Japan),,0.2357,
Investigational new drugs,,0.1276125,
"Iranian journal of allergy, asthma, and immunology",,0.049699999999999994,
Iranian journal of basic medical sciences,,0.1983,
Iranian journal of biotechnology,0.1233,,
Iranian journal of immunology : IJI,,0.1739,
Iranian journal of medical sciences,,0.0944,
Iranian journal of pharmaceutical research : IJPR,0.1205,,
Irish journal of medical science,,0.2026,
Italian journal of pediatrics,,0.0704,
JAAD international,,0.092,
JACC. CardioOncology,,0.017174999999999996,
JACS Au,,0.0325,
JAMA,,4.999999999999883e-05,
JAMA dermatology,,0.0253,
JAMA network open,,0.07870769230769231,
JAMA oncology,,0.081,
JAMA otolaryngology-- head & neck surgery,,0.04732,
JAMA surgery,,0.0722,
JBI evidence synthesis,,0.0922,
JBMR plus,,0.0925,
JCEM case reports,,-0.0599,
JCI insight,,0.12452380952380954,
JCO clinical cancer informatics,,0.10475,
JCO global oncology,,0.058025,
JCO oncology advances,,0.1909,
JCO oncology practice,,0.08563333333333334,
JCO precision oncology,,0.09553636363636363,
JGH open : an open access journal of gastroenterology and hepatology,,-0.0546,
JHEP reports : innovation in hepatology,,0.13588888888888886,
JMIR cancer,,0.0631,
JMIR formative research,,0.13245,
JMIR mHealth and uHealth,,0.1787,
JMIR research protocols,,0.05773333333333333,
JNCI cancer spectrum,,0.11943333333333334,
JPMA. The Journal of the Pakistan Medical Association,,0.076,
JTO clinical and research reports,-0.0108,0.06616666666666667,
Japanese journal of clinical oncology,,0.0674,
Journal der Deutschen Dermatologischen Gesellschaft = Journal of the German Society of Dermatology : JDDG,,0.09973333333333334,
Journal for immunotherapy of cancer,,0.11875546218487396,
Journal of Cancer,,0.11745263157894736,
Journal of Korean Neurosurgical Society,,0.0726,
Journal of Nippon Medical School = Nippon Ika Daigaku zasshi,,0.0442,
Journal of Zhejiang University. Science. B,,0.0859,
Journal of advanced research,,0.13035555555555556,
Journal of applied genetics,,0.0204,
Journal of applied toxicology : JAT,,-0.0039,
Journal of autoimmunity,,0.06306666666666666,
Journal of basic and clinical physiology and pharmacology,,0.1432,
Journal of biochemical and molecular toxicology,,0.132125,
Journal of biomaterials applications,,0.2696,
Journal of biomedical science,,0.10925,
Journal of biomolecular structure & dynamics,,0.1486,
Journal of biopharmaceutical statistics,,0.0919,
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,,0.0291,
Journal of bone oncology,0.0434,0.0615,
Journal of breast cancer,,0.2139,
Journal of cancer policy,,0.1784,
Journal of cancer research and clinical oncology,,0.11085384615384616,
Journal of cancer research and therapeutics,,0.0706,
Journal of cancer survivorship : research and practice,,0.08700000000000001,
Journal of cardiothoracic and vascular anesthesia,,0.1219,
Journal of cardiothoracic surgery,,0.1291,
Journal of cellular and molecular medicine,,0.11558333333333332,
Journal of chemical information and modeling,,0.19,
Journal of chemical theory and computation,,0.17054999999999998,
"Journal of chemotherapy (Florence, Italy)",,0.15703333333333333,
Journal of clinical and experimental hematopathology : JCEH,,0.0684,
Journal of clinical and experimental hepatology,,0.11565,
Journal of clinical and experimental neuropsychology,,0.0909,
Journal of clinical and translational hepatology,,0.14803333333333332,
Journal of clinical epidemiology,,0.1255,
Journal of clinical laboratory analysis,,0.0503,
Journal of clinical medicine,,0.10647272727272727,
Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,,0.07073333333333333,
Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,0.12880769230769232,
Journal of clinical pathology,,0.1254,
Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,,0.0066,
Journal of colloid and interface science,,0.1875,
Journal of community health,,0.161,
Journal of comparative effectiveness research,,0.0806,
Journal of controlled release : official journal of the Controlled Release Society,,0.15752716049382717,
Journal of cutaneous medicine and surgery,,0.0844,
Journal of dental research,,0.1333,
Journal of dermatological science,,0.1657,
Journal of digestive diseases,0.2195,,
Journal of drug targeting,,0.21130000000000002,
Journal of drugs in dermatology : JDD,,0.1318,
Journal of endocrinological investigation,,0.1186,
"Journal of environmental pathology, toxicology and oncology : official organ of the International Society for Environmental Toxicology and Cancer",,0.14145,
Journal of enzyme inhibition and medicinal chemistry,,0.1691,
Journal of ethnopharmacology,,0.08466666666666667,
Journal of experimental & clinical cancer research : CR,,0.13897567567567568,
Journal of extracellular biology,,0.0474,
Journal of extracellular vesicles,,0.11776,
Journal of gastroenterology,,0.1474,
Journal of gastroenterology and hepatology,,0.09072,
Journal of gastrointestinal cancer,,0.07765454545454545,
Journal of gastrointestinal oncology,,0.10198571428571428,
Journal of geriatric oncology,,0.0546,
Journal of gynecologic oncology,,0.1139,
"Journal of health, population, and nutrition",,0.0308,
Journal of hematology,,0.14300000000000002,
Journal of hematology & oncology,,0.10638421052631579,
Journal of hepato-biliary-pancreatic sciences,,0.2292,
Journal of hepatocellular carcinoma,,0.1240625,
Journal of hepatology,,0.06878571428571428,
Journal of hospice and palliative nursing : JHPN : the official journal of the Hospice and Palliative Nurses Association,,0.1562,
Journal of immunological methods,,0.0406,
"Journal of immunology (Baltimore, Md. : 1950)",,0.1149,
Journal of immunology research,,0.07744,
"Journal of immunotherapy (Hagerstown, Md. : 1997)",,0.131025,
Journal of immunotherapy and precision oncology,,0.08172,
Journal of immunotoxicology,,0.0848,
Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,,0.0705,
Journal of infection and public health,,0.1643,
Journal of inflammation research,,0.08135384615384617,
Journal of innate immunity,,0.0192,
Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research,,-0.03415,
Journal of investigative medicine : the official publication of the American Federation for Clinical Research,,0.15335,
Journal of investigative medicine high impact case reports,,0.07830000000000001,
Journal of investigative surgery : the official journal of the Academy of Surgical Research,,-0.0563,
Journal of kidney cancer and VHL,,0.0761,
Journal of leukocyte biology,,0.13365,
Journal of managed care & specialty pharmacy,,0.04426666666666667,
Journal of materials chemistry. B,,0.14578333333333335,
Journal of medical Internet research,,0.0671,
Journal of medical case reports,,0.0562,
Journal of medical cases,,0.0649,
Journal of medical economics,,0.06709999999999999,
Journal of medical systems,,0.0509,
Journal of medical virology,,0.17105,
Journal of medicinal chemistry,,0.2353222222222222,
Journal of microbiology and biotechnology,,0.0234,
"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",,0.0949,
Journal of molecular histology,,0.07745,
"Journal of molecular medicine (Berlin, Germany)",,0.1124,
Journal of molecular neuroscience : MN,,0.0074,
Journal of multidisciplinary healthcare,,0.1227,
Journal of nanobiotechnology,,0.14552857142857142,
Journal of natural medicines,,0.0487,
Journal of neuro-oncology,,0.10118888888888888,
Journal of neuroendocrinology,,0.0818,
Journal of neuroimmunology,,0.022866666666666664,
Journal of neurology,,0.1539,
"Journal of neurology, neurosurgery, and psychiatry",,0.0094,
Journal of neuromuscular diseases,,0.115,
Journal of neurosurgery,,0.0030333333333333323,
Journal of neurosurgery. Pediatrics,,0.0826,
"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",,0.1734,
Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,,0.10898571428571428,
Journal of oral and maxillofacial pathology : JOMFP,0.34,,
Journal of oral pathology & medicine : official publication of the International Association of Oral Pathologists and the American Academy of Oral Pathology,,0.0641,
Journal of orthopaedics,,0.125,
Journal of ovarian research,,0.09456,
Journal of pathology informatics,,0.1062,
Journal of patient-reported outcomes,,0.0664,
Journal of pediatric gastroenterology and nutrition,,0.0642,
Journal of pediatric hematology/oncology,,0.1636,
Journal of pediatric hematology/oncology nursing,,-0.0101,
Journal of pediatric ophthalmology and strabismus,,0.2455,
Journal of peptide science : an official publication of the European Peptide Society,,0.2189,
Journal of personalized medicine,,0.10463333333333334,
Journal of pharmaceutical analysis,,0.099375,
Journal of pharmaceutical and biomedical analysis,,0.15544999999999998,
Journal of pharmaceutical sciences,,0.1576,
Journal of pharmacological sciences,,0.072,
Journal of pharmacy & bioallied sciences,,0.111,
"Journal of photochemistry and photobiology. B, Biology",,0.0321,
Journal of physiology and biochemistry,,0.0124,
Journal of pineal research,,0.1102,
"Journal of plastic, reconstructive & aesthetic surgery : JPRAS",,0.1111,
Journal of proteome research,,0.16379999999999997,
Journal of psychiatric research,,0.0376,
Journal of psychosocial oncology,,-0.005,
Journal of sport and health science,,0.157,
"Journal of stomatology, oral and maxillofacial surgery",,0.15839999999999999,
Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,,0.1244,
Journal of surgical case reports,,0.07719999999999999,
Journal of surgical oncology,,0.0616,
Journal of the American Academy of Dermatology,,0.07855000000000001,
Journal of the American Chemical Society,,0.15324500000000002,
Journal of the American Heart Association,,0.0794,
Journal of the American Medical Informatics Association : JAMIA,,0.0058,
Journal of the American Society of Cytopathology,,0.1853,
Journal of the Egyptian National Cancer Institute,,0.09115000000000001,
Journal of the European Academy of Dermatology and Venereology : JEADV,,0.18045,
Journal of the Formosan Medical Association = Taiwan yi zhi,,0.08835,
Journal of the National Cancer Center,,0.13944,
Journal of the National Cancer Institute,,0.12006666666666665,
Journal of the National Comprehensive Cancer Network : JNCCN,,0.11688333333333334,
Journal of the peripheral nervous system : JPNS,,0.0235,
Journal of thoracic disease,,0.11113157894736841,
Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,,0.08259999999999999,
Journal of thrombosis and haemostasis : JTH,,0.0758,
Journal of thrombosis and thrombolysis,,0.1263,
Journal of translational autoimmunity,,0.0376,
Journal of translational medicine,,0.11781910112359552,
Journal of vascular surgery cases and innovative techniques,,0.0172,
Journal of veterinary internal medicine,,0.1,
Journal of virology,,0.16315000000000002,
Journal of virus eradication,,0.1286,
Journal of visualized experiments : JoVE,,0.12177500000000001,
Journal of voice : official journal of the Voice Foundation,,0.1362,
"Journal, genetic engineering & biotechnology",,-0.0422,
Kidney international,,0.2656,
Kidney360,,0.1874,
Korean journal of radiology,,0.14405,
La Radiologia medica,,0.1513,
La Revue du praticien,,0.1333,
Lab on a chip,,0.147675,
Laboratory investigation; a journal of technical methods and pathology,,0.1476,
Lakartidningen,,0.0886,
"Lancet (London, England)",,0.05985714285714285,
Lancet regional health. Americas,,-0.0091,
Langenbeck's archives of surgery,,0.122525,
Langmuir : the ACS journal of surfaces and colloids,,0.1519,
Laryngoscope investigative otolaryngology,,0.0277,
Leukemia,,0.12052727272727273,
Leukemia & lymphoma,,0.06853333333333333,
Leukemia research,,0.0906,
"Life (Basel, Switzerland)",,0.037524999999999996,
Life medicine,0.0305,0.0318,
Life sciences,,0.122975,
"Light, science & applications",,0.0,
Liver cancer,,0.10752857142857143,
Liver international : official journal of the International Association for the Study of the Liver,,0.052950000000000004,
"Liver research (Beijing, China)",0.10625,0.1654,
Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society,,0.2961,
Lung,,0.1778,
"Lung Cancer (Auckland, N.Z.)",,0.09689999999999999,
"Lung cancer (Amsterdam, Netherlands)",,0.12301111111111111,
Macromolecular bioscience,,-0.0939,
Macromolecular rapid communications,,0.2606,
Maedica,0.1562,,
Mammalian genome : official journal of the International Mammalian Genome Society,,0.0606,
Marine drugs,,0.1481,
"Materials (Basel, Switzerland)",,0.0229,
Materials horizons,,0.2704,
Materials today. Bio,,0.16390263157894736,
Mathematical biosciences,,0.1375,
Mathematical biosciences and engineering : MBE,,0.0628,
Maturitas,,0.1237,
"Med (New York, N.Y.)",,0.1311909090909091,
MedComm,,0.09965384615384616,
Medecine tropicale et sante internationale,0.0335,,
Mediators of inflammation,,0.0844,
Medical decision making : an international journal of the Society for Medical Decision Making,,0.1251,
Medical image analysis,,0.0565,
"Medical journal, Armed Forces India",,0.1048,
Medical molecular morphology,,0.0608,
"Medical oncology (Northwood, London, England)",,0.10482727272727273,
Medical physics,,0.0795,
Medical science monitor : international medical journal of experimental and clinical research,,0.1456333333333333,
"Medical sciences (Basel, Switzerland)",,0.0104,
Medicina,,0.1094,
"Medicina (Kaunas, Lithuania)",,0.10888333333333333,
Medicina clinica,,0.1227,
Medicinal research reviews,,0.0877,
Medicine,0.12739999999999999,0.11354722222222222,
Melanoma management,,0.0457,
Melanoma research,,0.1618,
Metabolism: clinical and experimental,,0.01185,
Metabolites,,0.06845,
Metabolomics : Official journal of the Metabolomic Society,,0.0205,
"Methods (San Diego, Calif.)",,0.1189,
Methods in cell biology,,0.12929,
"Methods in molecular biology (Clifton, N.J.)",,0.11967419354838708,
"MicroRNA (Shariqah, United Arab Emirates)",,0.0171,
Microbial pathogenesis,,0.1171,
Microbiological research,,0.1837,
Microbiology and immunology,,0.0375,
Microbiology spectrum,,0.21033333333333334,
Microbiome research reports,,0.12506666666666666,
Microorganisms,,0.1099,
Military Medical Research,,0.3302,
Minerva urology and nephrology,,0.0457,
Mini reviews in medicinal chemistry,,0.1269,
Minimally invasive therapy & allied technologies : MITAT : official journal of the Society for Minimally Invasive Therapy,,0.0516,
"Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc",,0.13665,
Modern rheumatology,,0.0462,
Molecular & cellular oncology,,0.0466,
Molecular & cellular proteomics : MCP,,0.09473333333333334,
Molecular and cellular biochemistry,,0.107675,
Molecular and cellular probes,,0.07723333333333333,
Molecular and clinical oncology,,0.15460000000000002,
Molecular biology reports,,0.08926,
Molecular biology research communications,,0.0026,
Molecular biomedicine,,0.060200000000000004,
Molecular biotechnology,,0.143825,
Molecular brain,,0.1517,
Molecular cancer,,0.09292285714285714,
Molecular cancer research : MCR,,0.05383333333333334,
Molecular cancer therapeutics,,0.08804444444444444,
Molecular carcinogenesis,,0.07356,
Molecular cell,,0.03915,
Molecular cytogenetics,,0.1046,
Molecular diagnosis & therapy,,0.16875,
Molecular diversity,,0.058499999999999996,
Molecular imaging and biology,,0.2808,
Molecular imaging and radionuclide therapy,,0.0833,
Molecular immunology,,0.11137142857142858,
"Molecular medicine (Cambridge, Mass.)",,0.08675555555555556,
Molecular medicine reports,,0.09872857142857143,
Molecular neurobiology,,0.084,
Molecular nutrition & food research,,0.12840000000000001,
Molecular oncology,,0.127075,
Molecular pharmaceutics,,0.19697619047619047,
Molecular psychiatry,,0.15,
Molecular systems biology,,0.1304,
Molecular therapy : the journal of the American Society of Gene Therapy,,0.1284861111111111,
Molecular therapy. Methods & clinical development,,0.23885,
Molecular therapy. Nucleic acids,,0.10742,
Molecular therapy. Oncology,0.2001,0.1315,
"Molecules (Basel, Switzerland)",,0.114975,
Monaldi archives for chest disease = Archivio Monaldi per le malattie del torace,,0.06555,
NAR genomics and bioinformatics,,0.079,
NEJM evidence,,0.0655,
NPJ breast cancer,,0.11693333333333333,
NPJ digital medicine,,0.032600000000000004,
NPJ genomic medicine,,0.1156,
NPJ precision oncology,,0.135375,
NPJ vaccines,,0.08361666666666667,
Nan fang yi ke da xue xue bao = Journal of Southern Medical University,,0.0238,
Nano letters,,0.12113,
"Nanomaterials (Basel, Switzerland)",,0.2371,
"Nanomedicine (London, England)",,0.16871666666666665,
"Nanomedicine : nanotechnology, biology, and medicine",,0.17615000000000003,
Nanoscale,,0.23041666666666663,
Nanoscale advances,,0.0862,
Nanoscale horizons,,0.13895,
Nanotechnology,,0.1274,
Nanotheranostics,,0.1244,
Nanotoxicology,,0.0129,
Natural product research,,-0.0071,
Nature,,0.10170555555555555,
Nature biomedical engineering,,0.09717142857142858,
Nature biotechnology,,0.09899999999999999,
Nature cancer,,0.08048695652173912,
Nature cardiovascular research,,0.12425,
Nature cell biology,,-0.0013999999999999985,
Nature chemical biology,,0.01205,
Nature communications,,0.11140446428571428,
Nature genetics,,0.0934,
Nature immunology,,0.09425714285714286,
Nature materials,,0.1163,
Nature medicine,,0.10547222222222223,
Nature metabolism,,0.01515,
Nature methods,,0.154,
Nature microbiology,,0.2229,
Nature nanotechnology,,0.152525,
Nature protocols,,0.0888,
Nature reviews. Cancer,,0.092,
Nature reviews. Clinical oncology,,0.08107142857142857,
Nature reviews. Drug discovery,,0.03475,
Nature reviews. Gastroenterology & hepatology,,0.1444,
Nature reviews. Immunology,,0.08066666666666666,
Nature reviews. Urology,,0.07225000000000001,
Nature structural & molecular biology,,0.0792,
Naunyn-Schmiedeberg's archives of pharmacology,,0.11102777777777778,
"Neoplasia (New York, N.Y.)",,0.06817,
Neural regeneration research,,,0.2611
Neuro-oncology,,0.0796,
Neuro-oncology advances,,0.09195714285714285,
Neuro-oncology practice,,0.05255,
NeuroSci,,0.0354,
Neurobiology of disease,,0.060649999999999996,
Neurochemistry international,,0.0104,
Neuroendocrinology,,0.0434,
Neurological research,,0.0889,
Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,,0.1095,
Neurology,,0.1315,
Neurology(R) neuroimmunology & neuroinflammation,,0.14053333333333332,
Neurosurgery,,0.303,
Neurosurgical focus,,0.0135,
Neurosurgical review,,0.051000000000000004,
Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology,,0.1562,
Nihon yakurigaku zasshi. Folia pharmacologica Japonica,,0.11545,
Nucleic acids research,,0.0605,
"Nucleosides, nucleotides & nucleic acids",,0.1312,
Nutrients,,0.11993333333333334,
Nutrition and cancer,,0.1505,
Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition,,-0.0221,
Ocular immunology and inflammation,,0.0346,
Omics : a journal of integrative biology,,0.2129,
OncoTargets and therapy,,0.10613333333333334,
Oncogene,,0.127525,
Oncoimmunology,,0.12951315789473683,
Oncology,,0.034249999999999996,
"Oncology (Williston Park, N.Y.)",,0.1796,
Oncology and therapy,,0.15923333333333334,
Oncology letters,,0.09312571428571428,
Oncology reports,,0.05948333333333333,
Oncology research,,0.11599166666666666,
Oncology research and treatment,,0.14404285714285714,
Oncology reviews,,0.13405,
Oncotarget,,0.1083375,
Open life sciences,,0.0356,
Ophthalmic plastic and reconstructive surgery,,0.1912,
Ophthalmology science,,0.076,
Oral diseases,,0.16235,
Oral oncology,,0.077,
Orphanet journal of rare diseases,,0.028066666666666667,
Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,,0.1217,
PLoS biology,,-0.0179,
PLoS computational biology,,0.09964285714285714,
PLoS medicine,,-0.0004,
PLoS neglected tropical diseases,,0.1492,
PLoS pathogens,,0.0111,
PNAS nexus,,0.1376,
Pakistan journal of pharmaceutical sciences,,0.1511,
Pancreas,,0.1278,
Panminerva medica,,0.1385,
"Parasites, hosts and diseases",,0.0802,
"Pathobiology : journal of immunopathology, molecular and cellular biology",,0.1259,
"Pathogens (Basel, Switzerland)",,0.09476666666666667,
Pathologica,,0.1493,
Pathology international,,0.0986,
Pathology oncology research : POR,,0.17863333333333334,
"Pathology, research and practice",,0.09640800000000001,
Patient education and counseling,,0.1679,
"Patterns (New York, N.Y.)",,0.0721,
Pediatric blood & cancer,,0.11122,
Pediatric hematology and oncology,,0.1911,
Pediatric neurology,,0.138,
Pediatric transplantation,,0.2076,
Pediatrics,,0.07675,
PeerJ,,0.12100555555555556,
Personalized medicine,,0.1375,
Pharmaceutical research,,0.1015,
Pharmaceutical statistics,,0.0208,
"Pharmaceuticals (Basel, Switzerland)",,0.10598571428571428,
Pharmaceutics,,0.13912962962962963,
Pharmacoepidemiology and drug safety,,0.09756666666666668,
Pharmacological research,,0.10402,
Pharmacological reviews,,0.1352,
Pharmacology & therapeutics,,0.0,
Photochemical & photobiological sciences : Official journal of the European Photochemistry Association and the European Society for Photobiology,,0.2264,
Photochemistry and photobiology,,0.1264,
Physiological genomics,,0.2034,
"Physiology (Bethesda, Md.)",,0.0408,
Phytomedicine : international journal of phytotherapy and phytopharmacology,,0.12744,
Phytotherapy research : PTR,,0.0828,
Pigment cell & melanoma research,,0.0737,
Plant cell reports,,0.0931,
"Plants (Basel, Switzerland)",,0.0773,
Platelets,,0.0883,
PloS one,,0.12607272727272728,
Polish archives of internal medicine,,0.0898,
Polymers,,0.1388,
Postgraduate medical journal,,0.14783333333333334,
Practical radiation oncology,,0.11908,
Precision radiation oncology,0.1773,,
Preventive medicine,,0.0281,
Probiotics and antimicrobial proteins,,0.08032500000000001,
Proceedings (Baylor University. Medical Center),,0.1064,
Proceedings of the National Academy of Sciences of the United States of America,,0.10235652173913044,
Progress in biophysics and molecular biology,,0.08499999999999999,
Protein and peptide letters,,0.10925,
Proteoglycan research,,0.0232,
Proteomes,,0.1157,
Psychiatry research. Neuroimaging,,0.0752,
Psycho-oncology,,0.15955,
Pulmonary therapy,,-0.0277,
Purinergic signalling,,0.1125,
Quantitative imaging in medicine and surgery,,0.1366,
RSC advances,,0.1809285714285714,
